wes_39.sample_SSExomesv6DNA04indexD01	0.999	726110
wes_12.sample_580	0.9	1091014
wes_7.sample_257	0.5	1105555
wes_1.sample_69	0.4	1299898
wes_39.sample_SSExomesv6DNA04indexD01	1.0	725959
wes_12.sample_580	0.95	1050789
wes_7.sample_257	0.75	998426
wes_1.sample_69	0.5	1248994
wes_7.sample_257	0.9	926549
wes_12.sample_580	0.999	965674
wes_1.sample_69	0.75	1118517
wes_39.sample_SSExomesv6DNA05indexE01	0.1	1267212
wes_7.sample_257	0.95	895642
wes_12.sample_580	1.0	965408
wes_7.sample_257	0.999	851290
wes_1.sample_69	0.9	1010116
wes_39.sample_SSExomesv6DNA05indexE01	0.2	1153852
wes_7.sample_257	1.0	851176
wes_12.sample_581	0.1	1547466
wes_1.sample_69	0.95	954751
wes_39.sample_SSExomesv6DNA05indexE01	0.25	1116329
wes_7.sample_258	0.1	1267641
wes_12.sample_581	0.2	1446114
wes_1.sample_69	0.999	823651
wes_39.sample_SSExomesv6DNA05indexE01	0.4	1033777
wes_7.sample_258	0.2	1198738
wes_12.sample_581	0.25	1407965
wes_7.sample_258	0.25	1170541
wes_1.sample_69	1.0	823230
wes_39.sample_SSExomesv6DNA05indexE01	0.5	990598
wes_12.sample_581	0.4	1319331
wes_7.sample_258	0.4	1097557
wes_39.sample_SSExomesv6DNA05indexE01	0.75	891198
wes_7.sample_258	0.5	1059307
wes_1.sample_70	0.1	1520477
wes_12.sample_581	0.5	1272856
wes_7.sample_258	0.75	962623
wes_39.sample_SSExomesv6DNA05indexE01	0.9	813087
wes_1.sample_70	0.2	1407690
wes_12.sample_581	0.75	1162853
wes_7.sample_258	0.9	895133
wes_39.sample_SSExomesv6DNA05indexE01	0.95	772014
wes_1.sample_70	0.25	1366560
wes_12.sample_581	0.9	1082202
wes_7.sample_258	0.95	865732
wes_7.sample_258	0.999	824476
wes_39.sample_SSExomesv6DNA05indexE01	0.999	691732
wes_1.sample_70	0.4	1267069
wes_12.sample_581	0.95	1042007
wes_7.sample_258	1.0	824428
wes_1.sample_70	0.5	1210128
wes_12.sample_581	0.999	957989
wes_39.sample_SSExomesv6DNA05indexE01	1.0	691477
wes_7.sample_260	0.1	1249227
wes_1.sample_70	0.75	1062547
wes_12.sample_581	1.0	957174
wes_7.sample_260	0.2	1180534
wes_39.sample_SSExomesv6DNA06indexF01	0.1	1287038
wes_1.sample_70	0.9	940801
wes_7.sample_260	0.25	1152175
wes_12.sample_582	0.1	1501921
wes_39.sample_SSExomesv6DNA06indexF01	0.2	1182549
wes_7.sample_260	0.4	1077762
wes_1.sample_70	0.95	881987
wes_12.sample_582	0.2	1403673
wes_7.sample_260	0.5	1039074
wes_1.sample_70	0.999	753861
wes_39.sample_SSExomesv6DNA06indexF01	0.25	1146603
wes_7.sample_260	0.75	930329
wes_12.sample_582	0.25	1366669
wes_1.sample_70	1.0	753538
wes_39.sample_SSExomesv6DNA06indexF01	0.4	1066118
wes_7.sample_260	0.9	863073
wes_12.sample_582	0.4	1283307
wes_7.sample_260	0.95	833177
wes_39.sample_SSExomesv6DNA06indexF01	0.5	1024509
wes_1.sample_77	0.1	1642119
wes_12.sample_582	0.5	1238379
wes_7.sample_260	0.999	789669
wes_7.sample_260	1.0	789500
wes_1.sample_77	0.2	1526512
wes_39.sample_SSExomesv6DNA06indexF01	0.75	926777
wes_12.sample_582	0.75	1123169
wes_1.sample_77	0.25	1482616
wes_7.sample_279	0.1	1206474
wes_12.sample_582	0.9	1044217
wes_39.sample_SSExomesv6DNA06indexF01	0.9	850387
wes_7.sample_279	0.2	1141030
wes_1.sample_77	0.4	1377037
wes_12.sample_582	0.95	1005210
wes_39.sample_SSExomesv6DNA06indexF01	0.95	811330
wes_7.sample_279	0.25	1113575
wes_1.sample_77	0.5	1319864
wes_12.sample_582	0.999	915544
wes_7.sample_279	0.4	1040206
wes_39.sample_SSExomesv6DNA06indexF01	0.999	726817
wes_7.sample_279	0.5	1000129
wes_1.sample_77	0.75	1182159
wes_12.sample_582	1.0	914690
wes_39.sample_SSExomesv6DNA06indexF01	1.0	726361
wes_7.sample_279	0.75	898099
wes_1.sample_77	0.9	1070581
wes_13.sample_13	0.1	1631602
wes_7.sample_279	0.9	829844
wes_1.sample_77	0.95	1013637
wes_13.sample_13	0.2	1550199
wes_39.sample_SSExomesv6DNA07indexG01	0.1	1274215
wes_7.sample_279	0.95	802937
wes_13.sample_13	0.25	1519141
wes_1.sample_77	0.999	883783
wes_7.sample_279	0.999	760390
wes_39.sample_SSExomesv6DNA07indexG01	0.2	1171279
wes_13.sample_13	0.4	1443370
wes_7.sample_279	1.0	760129
wes_1.sample_77	1.0	883608
wes_13.sample_13	0.5	1401871
wes_39.sample_SSExomesv6DNA07indexG01	0.25	1136175
wes_8.sample_119	0.1	1293021
wes_13.sample_13	0.75	1306562
wes_1.sample_78	0.1	1953204
wes_8.sample_119	0.2	1216938
wes_39.sample_SSExomesv6DNA07indexG01	0.4	1056297
wes_13.sample_13	0.9	1243300
wes_8.sample_119	0.25	1188117
wes_1.sample_78	0.2	1839870
wes_13.sample_13	0.95	1208732
wes_39.sample_SSExomesv6DNA07indexG01	0.5	1014529
wes_8.sample_119	0.4	1115092
wes_13.sample_13	0.999	1128489
wes_1.sample_78	0.25	1794095
wes_39.sample_SSExomesv6DNA07indexG01	0.75	919429
wes_8.sample_119	0.5	1075019
wes_13.sample_13	1.0	1128269
wes_1.sample_78	0.4	1683060
wes_8.sample_119	0.75	967979
wes_13.sample_231-16	0.1	1650963
wes_39.sample_SSExomesv6DNA07indexG01	0.9	840023
wes_1.sample_78	0.5	1625846
wes_8.sample_119	0.9	896994
wes_13.sample_231-16	0.2	1561091
wes_39.sample_SSExomesv6DNA07indexG01	0.95	800937
wes_8.sample_119	0.95	867471
wes_1.sample_78	0.75	1485295
wes_13.sample_231-16	0.25	1529467
wes_8.sample_119	0.999	824155
wes_13.sample_231-16	0.4	1452029
wes_39.sample_SSExomesv6DNA07indexG01	0.999	722999
wes_1.sample_78	0.9	1376540
wes_8.sample_119	1.0	823986
wes_13.sample_231-16	0.5	1411624
wes_1.sample_78	0.95	1318696
wes_39.sample_SSExomesv6DNA07indexG01	1.0	722799
wes_13.sample_231-16	0.75	1318974
wes_8.sample_172	0.1	1312018
wes_1.sample_78	0.999	1192893
wes_13.sample_231-16	0.9	1255135
wes_8.sample_172	0.2	1235487
wes_13.sample_231-16	0.95	1221546
wes_39.sample_SSExomesv6DNA08indexH01	0.1	1295216
wes_1.sample_78	1.0	1192830
wes_8.sample_172	0.25	1203030
wes_13.sample_231-16	0.999	1145526
wes_8.sample_172	0.4	1120622
wes_39.sample_SSExomesv6DNA08indexH01	0.2	1196150
wes_13.sample_231-16	1.0	1144695
wes_20.sample_CH00289	0.1	1503613
wes_8.sample_172	0.5	1076826
wes_39.sample_SSExomesv6DNA08indexH01	0.25	1161513
wes_13.sample_232-16	0.1	1621695
wes_20.sample_CH00289	0.2	1417722
wes_8.sample_172	0.75	962734
wes_13.sample_232-16	0.2	1540041
wes_8.sample_172	0.9	896545
wes_39.sample_SSExomesv6DNA08indexH01	0.4	1083191
wes_20.sample_CH00289	0.25	1385546
wes_13.sample_232-16	0.25	1507964
wes_8.sample_172	0.95	870766
wes_20.sample_CH00289	0.4	1308795
wes_39.sample_SSExomesv6DNA08indexH01	0.5	1044132
wes_13.sample_232-16	0.4	1433553
wes_8.sample_172	0.999	828648
wes_20.sample_CH00289	0.5	1267763
wes_13.sample_232-16	0.5	1394376
wes_8.sample_172	1.0	828371
wes_39.sample_SSExomesv6DNA08indexH01	0.75	950399
wes_13.sample_232-16	0.75	1302495
wes_20.sample_CH00289	0.75	1163754
wes_8.sample_176	0.1	1289330
wes_13.sample_232-16	0.9	1238285
wes_39.sample_SSExomesv6DNA08indexH01	0.9	876480
wes_20.sample_CH00289	0.9	1087452
wes_8.sample_176	0.2	1214145
wes_13.sample_232-16	0.95	1204411
wes_39.sample_SSExomesv6DNA08indexH01	0.95	837083
wes_8.sample_176	0.25	1182368
wes_20.sample_CH00289	0.95	1051948
wes_13.sample_232-16	0.999	1126857
wes_8.sample_176	0.4	1099511
wes_13.sample_232-16	1.0	1126253
wes_20.sample_CH00289	0.999	983399
wes_39.sample_SSExomesv6DNA08indexH01	0.999	756053
wes_8.sample_176	0.5	1056933
wes_13.sample_29	0.1	1686235
wes_20.sample_CH00289	1.0	983260
wes_39.sample_SSExomesv6DNA08indexH01	1.0	755853
wes_8.sample_176	0.75	945474
wes_13.sample_29	0.2	1605599
wes_8.sample_176	0.9	882588
wes_13.sample_29	0.25	1575191
wes_20.sample_CH00308	0.1	1384114
wes_8.sample_176	0.95	856603
wes_39.sample_SSExomesv6DNA09indexA02	0.1	1269949
wes_13.sample_29	0.4	1498964
wes_8.sample_176	0.999	812654
wes_20.sample_CH00308	0.2	1307897
wes_13.sample_29	0.5	1458854
wes_39.sample_SSExomesv6DNA09indexA02	0.2	1166949
wes_8.sample_176	1.0	812059
wes_13.sample_29	0.75	1367289
wes_20.sample_CH00308	0.25	1277421
wes_39.sample_SSExomesv6DNA09indexA02	0.25	1131860
wes_13.sample_29	0.9	1302972
wes_8.sample_190	0.1	1285711
wes_13.sample_29	0.95	1268019
wes_20.sample_CH00308	0.4	1201713
wes_39.sample_SSExomesv6DNA09indexA02	0.4	1046391
wes_8.sample_190	0.2	1211611
wes_13.sample_29	0.999	1188964
wes_20.sample_CH00308	0.5	1161062
wes_8.sample_190	0.25	1181173
wes_39.sample_SSExomesv6DNA09indexA02	0.5	1001873
wes_13.sample_29	1.0	1188834
wes_8.sample_190	0.4	1103254
wes_20.sample_CH00308	0.75	1056773
wes_13.sample_30	0.1	1633379
wes_39.sample_SSExomesv6DNA09indexA02	0.75	896716
wes_8.sample_190	0.5	1061166
wes_13.sample_30	0.2	1553453
wes_20.sample_CH00308	0.9	980070
wes_39.sample_SSExomesv6DNA09indexA02	0.9	808155
wes_8.sample_190	0.75	944642
wes_13.sample_30	0.25	1523010
wes_8.sample_190	0.9	877223
wes_20.sample_CH00308	0.95	941232
wes_39.sample_SSExomesv6DNA09indexA02	0.95	766372
wes_13.sample_30	0.4	1448146
wes_8.sample_190	0.95	848437
wes_13.sample_30	0.5	1408174
wes_20.sample_CH00308	0.999	853293
wes_39.sample_SSExomesv6DNA09indexA02	0.999	684714
wes_8.sample_190	0.999	804308
wes_13.sample_30	0.75	1314672
wes_20.sample_CH00308	1.0	853165
wes_8.sample_190	1.0	803613
wes_39.sample_SSExomesv6DNA09indexA02	1.0	684557
wes_13.sample_30	0.9	1249104
wes_13.sample_30	0.95	1215303
wes_8.sample_191	0.1	1254555
wes_20.sample_CH00309	0.1	1497613
wes_13.sample_30	0.999	1133736
wes_39.sample_SSExomesv6DNA10indexB02	0.1	1317783
wes_8.sample_191	0.2	1181602
wes_13.sample_30	1.0	1133319
wes_20.sample_CH00309	0.2	1408263
wes_8.sample_191	0.25	1150858
wes_39.sample_SSExomesv6DNA10indexB02	0.2	1220565
wes_8.sample_191	0.4	1069933
wes_13.sample_31	0.1	1561080
wes_20.sample_CH00309	0.25	1374713
wes_39.sample_SSExomesv6DNA10indexB02	0.25	1186071
wes_8.sample_191	0.5	1025911
wes_13.sample_31	0.2	1478041
wes_20.sample_CH00309	0.4	1294742
wes_8.sample_191	0.75	910951
wes_13.sample_31	0.25	1446335
wes_39.sample_SSExomesv6DNA10indexB02	0.4	1107393
wes_20.sample_CH00309	0.5	1252532
wes_8.sample_191	0.9	842682
wes_13.sample_31	0.4	1367169
wes_39.sample_SSExomesv6DNA10indexB02	0.5	1066956
wes_20.sample_CH00309	0.75	1148030
wes_8.sample_191	0.95	815876
wes_13.sample_31	0.5	1325149
wes_8.sample_191	0.999	773866
wes_13.sample_31	0.75	1228070
wes_20.sample_CH00309	0.9	1070533
wes_39.sample_SSExomesv6DNA10indexB02	0.75	971758
wes_13.sample_31	0.9	1161884
wes_8.sample_191	1.0	773560
wes_20.sample_CH00309	0.95	1033295
wes_39.sample_SSExomesv6DNA10indexB02	0.9	896475
wes_13.sample_31	0.95	1126287
wes_8.sample_192	0.1	1260852
wes_20.sample_CH00309	0.999	958079
wes_13.sample_31	0.999	1041011
wes_39.sample_SSExomesv6DNA10indexB02	0.95	856930
wes_8.sample_192	0.2	1184643
wes_13.sample_31	1.0	1040312
wes_20.sample_CH00309	1.0	957943
wes_8.sample_192	0.25	1152537
wes_39.sample_SSExomesv6DNA10indexB02	0.999	778008
wes_13.sample_32	0.1	1668112
wes_8.sample_192	0.4	1068686
wes_20.sample_CH00310	0.1	1462233
wes_39.sample_SSExomesv6DNA10indexB02	1.0	777771
wes_13.sample_32	0.2	1585946
wes_8.sample_192	0.5	1026008
wes_13.sample_32	0.25	1554705
wes_20.sample_CH00310	0.2	1381123
wes_8.sample_192	0.75	914259
wes_3.sample_116	0.1	1738644
wes_13.sample_32	0.4	1477424
wes_8.sample_192	0.9	843856
wes_20.sample_CH00310	0.25	1350069
wes_13.sample_32	0.5	1435028
wes_3.sample_116	0.2	1608139
wes_8.sample_192	0.95	817433
wes_13.sample_32	0.75	1342299
wes_20.sample_CH00310	0.4	1274923
wes_3.sample_116	0.25	1561102
wes_8.sample_192	0.999	774935
wes_13.sample_32	0.9	1276846
wes_8.sample_192	1.0	774733
wes_3.sample_116	0.4	1448569
wes_20.sample_CH00310	0.5	1235309
wes_13.sample_32	0.95	1243065
wes_3.sample_116	0.5	1390726
wes_8.sample_303	0.1	1287099
wes_20.sample_CH00310	0.75	1134040
wes_13.sample_32	0.999	1163366
wes_3.sample_116	0.75	1251115
wes_8.sample_303	0.2	1218676
wes_13.sample_32	1.0	1163066
wes_20.sample_CH00310	0.9	1058895
wes_8.sample_303	0.25	1189515
wes_3.sample_116	0.9	1141024
wes_13.sample_BR51	0.1	1634887
wes_20.sample_CH00310	0.95	1020859
wes_8.sample_303	0.4	1110059
wes_3.sample_116	0.95	1084987
wes_13.sample_BR51	0.2	1551167
wes_8.sample_303	0.5	1066899
wes_20.sample_CH00310	0.999	941409
wes_13.sample_BR51	0.25	1519401
wes_3.sample_116	0.999	948036
wes_8.sample_303	0.75	958058
wes_13.sample_BR51	0.4	1442886
wes_3.sample_116	1.0	947539
wes_20.sample_CH00310	1.0	941296
wes_8.sample_303	0.9	891485
wes_13.sample_BR51	0.5	1401941
wes_8.sample_303	0.95	863962
wes_13.sample_BR51	0.75	1309287
wes_3.sample_153	0.1	1615921
wes_20.sample_CH00311	0.1	1417987
wes_8.sample_303	0.999	816380
wes_13.sample_BR51	0.9	1243851
wes_3.sample_153	0.2	1493191
wes_20.sample_CH00311	0.2	1338921
wes_8.sample_303	1.0	816177
wes_13.sample_BR51	0.95	1208977
wes_3.sample_153	0.25	1448549
wes_13.sample_BR51	0.999	1125866
wes_20.sample_CH00311	0.25	1308302
wes_8.sample_318	0.1	1280340
wes_3.sample_153	0.4	1344234
wes_13.sample_BR51	1.0	1125489
wes_8.sample_318	0.2	1206673
wes_20.sample_CH00311	0.4	1233298
wes_3.sample_153	0.5	1289332
wes_8.sample_318	0.25	1177132
wes_13.sample_BR52	0.1	1580440
wes_20.sample_CH00311	0.5	1192066
wes_3.sample_153	0.75	1154561
wes_13.sample_BR52	0.2	1498575
wes_8.sample_318	0.4	1099565
wes_20.sample_CH00311	0.75	1089228
wes_13.sample_BR52	0.25	1466321
wes_8.sample_318	0.5	1059355
wes_3.sample_153	0.9	1049420
wes_13.sample_BR52	0.4	1388270
wes_8.sample_318	0.75	950266
wes_20.sample_CH00311	0.9	1013438
wes_3.sample_153	0.95	993671
wes_13.sample_BR52	0.5	1348733
wes_8.sample_318	0.9	883871
wes_20.sample_CH00311	0.95	977892
wes_3.sample_153	0.999	857705
wes_13.sample_BR52	0.75	1254633
wes_8.sample_318	0.95	857310
wes_3.sample_153	1.0	856792
wes_13.sample_BR52	0.9	1189922
wes_20.sample_CH00311	0.999	902202
wes_8.sample_318	0.999	817082
wes_13.sample_BR52	0.95	1154667
wes_8.sample_318	1.0	816802
wes_20.sample_CH00311	1.0	901875
wes_3.sample_163	0.1	1672209
wes_13.sample_BR52	0.999	1073042
wes_8.sample_345	0.1	1256212
wes_3.sample_163	0.2	1549208
wes_13.sample_BR52	1.0	1072374
wes_20.sample_CH00532	0.1	1421738
wes_8.sample_345	0.2	1186316
wes_3.sample_163	0.25	1504513
wes_13.sample_BR53	0.1	1596207
wes_8.sample_345	0.25	1157010
wes_20.sample_CH00532	0.2	1343760
wes_3.sample_163	0.4	1401657
wes_13.sample_BR53	0.2	1518729
wes_8.sample_345	0.4	1080364
wes_20.sample_CH00532	0.25	1313215
wes_13.sample_BR53	0.25	1488735
wes_3.sample_163	0.5	1347164
wes_8.sample_345	0.5	1037993
wes_13.sample_BR53	0.4	1415715
wes_3.sample_163	0.75	1213941
wes_8.sample_345	0.75	928169
wes_20.sample_CH00532	0.4	1240167
wes_13.sample_BR53	0.5	1377770
wes_8.sample_345	0.9	860834
wes_3.sample_163	0.9	1108939
wes_20.sample_CH00532	0.5	1200282
wes_13.sample_BR53	0.75	1287903
wes_8.sample_345	0.95	833507
wes_3.sample_163	0.95	1054390
wes_13.sample_BR53	0.9	1222591
wes_20.sample_CH00532	0.75	1095868
wes_8.sample_345	0.999	790573
wes_3.sample_163	0.999	929780
wes_13.sample_BR53	0.95	1188855
wes_8.sample_345	1.0	790057
wes_20.sample_CH00532	0.9	1019174
wes_13.sample_BR53	0.999	1109149
wes_3.sample_163	1.0	929167
wes_13.sample_BR53	1.0	1108840
wes_8.sample_443	0.1	1209632
wes_20.sample_CH00532	0.95	980304
wes_3.sample_164	0.1	1600858
wes_8.sample_443	0.2	1143789
wes_20.sample_CH00532	0.999	899858
wes_15.sample_14	0.1	1482479
wes_8.sample_443	0.25	1116296
wes_3.sample_164	0.2	1476705
wes_20.sample_CH00532	1.0	899858
wes_8.sample_443	0.4	1047777
wes_3.sample_164	0.25	1432548
wes_15.sample_14	0.2	1396253
wes_8.sample_443	0.5	1011882
wes_3.sample_164	0.4	1329841
wes_15.sample_14	0.25	1364097
wes_20.sample_CH00533	0.1	1396506
wes_8.sample_443	0.75	912190
wes_3.sample_164	0.5	1274744
wes_8.sample_443	0.9	846438
wes_15.sample_14	0.4	1285985
wes_20.sample_CH00533	0.2	1322121
wes_3.sample_164	0.75	1135355
wes_8.sample_443	0.95	818052
wes_15.sample_14	0.5	1245426
wes_20.sample_CH00533	0.25	1292581
wes_3.sample_164	0.9	1025452
wes_8.sample_443	0.999	774636
wes_3.sample_164	0.95	968657
wes_8.sample_443	1.0	774333
wes_15.sample_14	0.75	1143656
wes_20.sample_CH00533	0.4	1219606
wes_3.sample_164	0.999	829069
wes_20.sample_CH00533	0.5	1179159
wes_15.sample_14	0.9	1067867
wes_9.sample_014	0.1	1654516
wes_3.sample_164	1.0	827690
wes_9.sample_014	0.2	1545330
wes_20.sample_CH00533	0.75	1079149
wes_15.sample_14	0.95	1030130
wes_9.sample_014	0.25	1506686
wes_3.sample_165	0.1	1668696
wes_20.sample_CH00533	0.9	1006243
wes_15.sample_14	0.999	942429
wes_9.sample_014	0.4	1417370
wes_3.sample_165	0.2	1543061
wes_20.sample_CH00533	0.95	970910
wes_15.sample_14	1.0	941666
wes_9.sample_014	0.5	1371440
wes_3.sample_165	0.25	1497559
wes_20.sample_CH00533	0.999	893809
wes_9.sample_014	0.75	1260086
wes_3.sample_165	0.4	1391844
wes_15.sample_15	0.1	1488805
wes_9.sample_014	0.9	1182558
wes_20.sample_CH00533	1.0	893499
wes_3.sample_165	0.5	1337203
wes_9.sample_014	0.95	1145178
wes_15.sample_15	0.2	1403832
wes_3.sample_165	0.75	1198035
wes_9.sample_014	0.999	1080401
wes_20.sample_CH00632	0.1	1392714
wes_3.sample_165	0.9	1090539
wes_15.sample_15	0.25	1371748
wes_9.sample_014	1.0	1080300
wes_20.sample_CH00632	0.2	1313618
wes_3.sample_165	0.95	1034245
wes_15.sample_15	0.4	1294338
wes_20.sample_CH00632	0.25	1282812
wes_3.sample_165	0.999	902267
wes_9.sample_149	0.1	1596798
wes_15.sample_15	0.5	1252617
wes_9.sample_149	0.2	1491138
wes_3.sample_165	1.0	901330
wes_20.sample_CH00632	0.4	1208290
wes_15.sample_15	0.75	1151956
wes_9.sample_149	0.25	1454316
wes_20.sample_CH00632	0.5	1166854
wes_3.sample_166	0.1	1640264
wes_9.sample_149	0.4	1367013
wes_15.sample_15	0.9	1075633
wes_20.sample_CH00632	0.75	1062361
wes_3.sample_166	0.2	1515500
wes_9.sample_149	0.5	1323154
wes_15.sample_15	0.95	1038740
wes_20.sample_CH00632	0.9	986379
wes_3.sample_166	0.25	1469450
wes_9.sample_149	0.75	1215695
wes_15.sample_15	0.999	953666
wes_3.sample_166	0.4	1363711
wes_20.sample_CH00632	0.95	950241
wes_9.sample_149	0.9	1137218
wes_3.sample_166	0.5	1307653
wes_15.sample_15	1.0	953362
wes_9.sample_149	0.95	1100309
wes_20.sample_CH00632	0.999	874806
wes_3.sample_166	0.75	1169824
wes_9.sample_149	0.999	1035007
wes_20.sample_CH00632	1.0	874518
wes_15.sample_16	0.1	1467006
wes_3.sample_166	0.9	1064306
wes_9.sample_149	1.0	1034930
wes_21.sample_CH00290	0.1	1545907
wes_15.sample_16	0.2	1373410
wes_3.sample_166	0.95	1008416
wes_9.sample_268	0.1	1791043
wes_21.sample_CH00290	0.2	1449425
wes_3.sample_166	0.999	870935
wes_15.sample_16	0.25	1338810
wes_9.sample_268	0.2	1691305
wes_21.sample_CH00290	0.25	1413466
wes_3.sample_166	1.0	869280
wes_15.sample_16	0.4	1257654
wes_9.sample_268	0.25	1655181
wes_21.sample_CH00290	0.4	1329467
wes_15.sample_16	0.5	1214358
wes_3.sample_167	0.1	1700403
wes_9.sample_268	0.4	1570975
wes_21.sample_CH00290	0.5	1284537
wes_15.sample_16	0.75	1109794
wes_3.sample_167	0.2	1571675
wes_9.sample_268	0.5	1526795
wes_21.sample_CH00290	0.75	1174821
wes_3.sample_167	0.25	1525672
wes_15.sample_16	0.9	1032240
wes_9.sample_268	0.75	1414896
wes_21.sample_CH00290	0.9	1095707
wes_3.sample_167	0.4	1418510
wes_9.sample_268	0.9	1337698
wes_15.sample_16	0.95	993876
wes_21.sample_CH00290	0.95	1055469
wes_3.sample_167	0.5	1362854
wes_9.sample_268	0.95	1302344
wes_15.sample_16	0.999	910869
wes_21.sample_CH00290	0.999	966000
wes_3.sample_167	0.75	1223503
wes_9.sample_268	0.999	1234390
wes_15.sample_16	1.0	910476
wes_21.sample_CH00290	1.0	965556
wes_3.sample_167	0.9	1117111
wes_9.sample_268	1.0	1234390
wes_3.sample_167	0.95	1061398
wes_15.sample_17	0.1	1541969
wes_21.sample_CH00301	0.1	1515832
wes_9.sample_269	0.1	1660952
wes_3.sample_167	0.999	925545
wes_15.sample_17	0.2	1440538
wes_21.sample_CH00301	0.2	1436016
wes_9.sample_269	0.2	1557225
wes_3.sample_167	1.0	924780
wes_21.sample_CH00301	0.25	1404794
wes_15.sample_17	0.25	1402692
wes_9.sample_269	0.25	1520199
wes_21.sample_CH00301	0.4	1328247
wes_9.sample_269	0.4	1432262
wes_15.sample_17	0.4	1316244
wes_3.sample_168	0.1	1583909
wes_21.sample_CH00301	0.5	1287320
wes_9.sample_269	0.5	1389107
wes_3.sample_168	0.2	1462092
wes_15.sample_17	0.5	1271484
wes_9.sample_269	0.75	1282611
wes_21.sample_CH00301	0.75	1184117
wes_3.sample_168	0.25	1418435
wes_15.sample_17	0.75	1165526
wes_9.sample_269	0.9	1207604
wes_21.sample_CH00301	0.9	1106707
wes_3.sample_168	0.4	1317567
wes_15.sample_17	0.9	1087636
wes_9.sample_269	0.95	1173462
wes_21.sample_CH00301	0.95	1069569
wes_3.sample_168	0.5	1262389
wes_9.sample_269	0.999	1108482
wes_15.sample_17	0.95	1048950
wes_21.sample_CH00301	0.999	987688
wes_3.sample_168	0.75	1127264
wes_9.sample_269	1.0	1108480
wes_15.sample_17	0.999	966417
wes_21.sample_CH00301	1.0	987425
wes_3.sample_168	0.9	1022185
wes_15.sample_17	1.0	966306
wes_9.sample_270	0.1	1599926
wes_21.sample_CH00304	0.1	1549671
wes_3.sample_168	0.95	966000
wes_9.sample_270	0.2	1498375
wes_21.sample_CH00304	0.2	1468170
wes_3.sample_168	0.999	827352
wes_15.sample_18	0.1	1486718
wes_9.sample_270	0.25	1461546
wes_21.sample_CH00304	0.25	1435214
wes_3.sample_168	1.0	826078
wes_15.sample_18	0.2	1395662
wes_9.sample_270	0.4	1373499
wes_21.sample_CH00304	0.4	1357493
wes_9.sample_270	0.5	1329177
wes_15.sample_18	0.25	1361880
wes_3.sample_83	0.1	1309601
wes_21.sample_CH00304	0.5	1316192
wes_9.sample_270	0.75	1222749
wes_15.sample_18	0.4	1282208
wes_21.sample_CH00304	0.75	1211741
wes_3.sample_83	0.2	1192060
wes_9.sample_270	0.9	1144911
wes_15.sample_18	0.5	1239986
wes_21.sample_CH00304	0.9	1134123
wes_9.sample_270	0.95	1109534
wes_3.sample_83	0.25	1150961
wes_15.sample_18	0.75	1136594
wes_21.sample_CH00304	0.95	1096197
wes_9.sample_270	0.999	1037970
wes_21.sample_CH00304	0.999	1010066
wes_3.sample_83	0.4	1051962
wes_15.sample_18	0.9	1058695
wes_9.sample_270	1.0	1037765
wes_21.sample_CH00304	1.0	1009264
wes_15.sample_18	0.95	1018160
wes_3.sample_83	0.5	999476
wes_9.sample_434	0.1	1696135
wes_15.sample_18	0.999	928547
wes_21.sample_CH00307	0.1	1547359
wes_3.sample_83	0.75	876945
wes_9.sample_434	0.2	1589319
wes_21.sample_CH00307	0.2	1465477
wes_15.sample_18	1.0	928315
wes_9.sample_434	0.25	1551349
wes_3.sample_83	0.9	792580
wes_9.sample_434	0.4	1466298
wes_21.sample_CH00307	0.25	1433248
wes_15.sample_2	0.1	1564620
wes_3.sample_83	0.95	752300
wes_9.sample_434	0.5	1422217
wes_21.sample_CH00307	0.4	1356107
wes_15.sample_2	0.2	1464525
wes_9.sample_434	0.75	1316529
wes_21.sample_CH00307	0.5	1315738
wes_3.sample_83	0.999	651260
wes_15.sample_2	0.25	1428274
wes_9.sample_434	0.9	1240841
wes_21.sample_CH00307	0.75	1216151
wes_3.sample_83	1.0	647282
wes_9.sample_434	0.95	1204981
wes_15.sample_2	0.4	1344705
wes_21.sample_CH00307	0.9	1138360
wes_9.sample_434	0.999	1140759
wes_15.sample_2	0.5	1299298
wes_3.sample_93	0.1	1744798
wes_21.sample_CH00307	0.95	1100902
wes_9.sample_434	1.0	1140687
wes_15.sample_2	0.75	1190650
wes_3.sample_93	0.2	1617482
wes_21.sample_CH00307	0.999	1014762
wes_9.sample_460	0.1	1650151
wes_3.sample_93	0.25	1570253
wes_15.sample_2	0.9	1111509
wes_21.sample_CH00307	1.0	1014089
wes_9.sample_460	0.2	1538380
wes_3.sample_93	0.4	1461920
wes_15.sample_2	0.95	1074337
wes_9.sample_460	0.25	1498772
wes_27.sample_37	0.1	1441190
wes_3.sample_93	0.5	1406063
wes_15.sample_2	0.999	997848
wes_9.sample_460	0.4	1408026
wes_27.sample_37	0.2	1357844
wes_3.sample_93	0.75	1268239
wes_15.sample_2	1.0	997773
wes_9.sample_460	0.5	1362371
wes_27.sample_37	0.25	1326404
wes_3.sample_93	0.9	1160561
wes_9.sample_460	0.75	1252553
wes_27.sample_37	0.4	1250262
wes_3.sample_93	0.95	1104889
wes_15.sample_60	0.1	1473024
wes_9.sample_460	0.9	1172649
wes_3.sample_93	0.999	973994
wes_27.sample_37	0.5	1209497
wes_15.sample_60	0.2	1391118
wes_9.sample_460	0.95	1135118
wes_3.sample_93	1.0	972808
